trace_id,poly_l,coeff_i,k,z_pred_cls,z_pred_val,conf,z_conf,c_ok,z_ok,pair_ok
1987,0,64,64,3,-131073,5,0.99942,True,True,True
1990,0,66,66,2,-131072,2,0.99716,True,True,True
1991,0,65,65,3,-131073,1,0.99765,True,True,True
1992,0,59,59,0,131072,1,0.99961,True,True,True
1997,0,60,60,1,131071,0,0.99582,True,True,True
1999,0,65,65,3,-131073,4,0.99496,True,True,True
2000,0,59,59,0,131072,0,0.99876,True,True,True
2003,0,65,65,3,-131073,1,0.99893,True,True,True
2007,0,65,65,3,-131073,0,0.99683,True,True,True
2011,0,65,65,3,-131073,1,0.99359,True,True,True
2013,0,61,61,1,131071,0,0.99864,True,True,True
2025,0,61,61,1,131071,0,0.99986,True,True,True
2028,0,59,59,0,131072,1,0.99667,True,True,True
2033,0,61,61,1,131071,0,0.99549,True,True,True
2036,0,60,60,0,131072,1,0.99979,True,True,True
2037,0,61,61,1,131071,1,0.99665,True,True,True
2039,0,67,67,3,-131073,2,0.99988,True,True,True
2041,0,61,61,1,131071,2,0.99834,True,True,True
2042,0,68,68,2,-131072,1,0.99963,True,True,True
2044,0,60,60,0,131072,2,0.99961,True,True,True
2047,0,67,67,3,-131073,0,0.9964,True,True,True
2048,0,60,60,0,131072,4,0.99953,True,True,True
2049,0,61,61,1,131071,1,0.99916,True,True,True
2051,0,67,67,3,-131073,2,0.99965,True,True,True
2057,0,61,61,1,131071,3,0.99731,True,True,True
2059,0,68,68,3,-131073,3,0.99984,True,True,True
2066,0,69,69,2,-131072,2,0.99928,True,True,True
2068,0,60,60,0,131072,1,0.99958,True,True,True
2069,0,61,61,1,131071,1,0.9992,True,True,True
2070,0,69,69,2,-131072,4,0.998,True,True,True
2072,0,61,61,0,131072,0,0.99925,True,True,True
2074,0,69,69,2,-131072,2,0.99182,True,True,True
2075,0,69,69,3,-131073,1,0.9985,True,True,True
2076,0,61,61,0,131072,4,0.99645,True,True,True
2077,0,62,62,1,131071,1,0.99988,True,True,True
2085,0,62,62,1,131071,1,0.99838,True,True,True
2089,0,62,62,1,131071,2,0.99129,True,True,True
2094,0,70,70,2,-131072,3,0.99609,True,True,True
2106,0,71,71,2,-131072,3,0.99755,True,True,True
2111,0,70,70,3,-131073,3,0.99923,True,True,True
2120,0,62,62,0,131072,0,0.9998,True,True,True
2128,0,62,62,0,131072,0,0.99986,True,True,True
2131,0,70,70,3,-131073,6,0.9999,True,True,True
2139,0,70,70,3,-131073,3,0.99989,True,True,True
2147,0,71,71,3,-131073,0,0.99956,True,True,True
2151,0,71,71,3,-131073,1,0.9998,True,True,True
2158,0,73,73,2,-131072,0,0.99951,True,True,True
2159,0,71,71,3,-131073,3,0.99979,True,True,True
2162,0,73,73,2,-131072,3,0.99697,True,True,True
2163,0,71,71,3,-131073,1,0.99886,True,True,True
2166,0,73,73,2,-131072,1,0.99869,True,True,True
2171,0,71,71,3,-131073,1,0.99987,True,True,True
2174,0,73,73,2,-131072,0,0.99957,True,True,True
2175,0,71,71,3,-131073,1,0.99988,True,True,True
2176,0,63,63,0,131072,1,0.99986,True,True,True
2178,0,73,73,2,-131072,5,0.99685,True,True,True
2180,0,64,64,0,131072,1,0.99975,True,True,True
2184,0,64,64,0,131072,2,0.99316,True,True,True
2185,0,66,66,1,131071,1,0.99601,True,True,True
2188,0,64,64,0,131072,0,0.99994,True,True,True
2190,0,74,74,2,-131072,0,0.99919,True,True,True
2198,0,75,75,2,-131072,1,0.99984,True,True,True
2204,0,64,64,0,131072,1,0.99767,True,True,True
2207,0,73,73,3,-131073,2,0.9988,True,True,True
2208,0,64,64,0,131072,1,0.99967,True,True,True
2217,0,67,67,1,131071,3,0.99868,True,True,True
2218,0,75,75,2,-131072,2,0.99938,True,True,True
2219,0,73,73,3,-131073,1,0.99985,True,True,True
2222,0,75,75,2,-131072,2,0.99643,True,True,True
2225,0,68,68,1,131071,2,0.99824,True,True,True
2231,0,73,73,3,-131073,1,0.99985,True,True,True
2241,0,69,69,1,131071,0,0.9944,True,True,True
2242,0,76,76,2,-131072,5,0.99516,True,True,True
2243,0,74,74,3,-131073,3,0.99983,True,True,True
2249,0,69,69,1,131071,0,0.9979,True,True,True
2250,0,76,76,2,-131072,1,0.99964,True,True,True
2252,0,65,65,0,131072,1,0.99984,True,True,True
2255,0,74,74,3,-131073,3,0.9998,True,True,True
2257,0,69,69,1,131071,3,0.997,True,True,True
2258,0,77,77,2,-131072,2,0.99844,True,True,True
2269,0,69,69,1,131071,6,0.99759,True,True,True
2275,0,74,74,3,-131073,0,0.99975,True,True,True
2281,0,70,70,1,131071,1,0.99449,True,True,True
2282,0,77,77,2,-131072,0,0.99908,True,True,True
2283,0,75,75,3,-131073,3,0.99775,True,True,True
2285,0,70,70,1,131071,0,0.99872,True,True,True
2287,0,75,75,3,-131073,1,0.9998,True,True,True
2289,0,70,70,1,131071,1,0.99489,True,True,True
2292,0,66,66,0,131072,0,0.99769,True,True,True
2295,0,75,75,3,-131073,1,0.99631,True,True,True
2296,0,67,67,0,131072,1,0.99898,True,True,True
2297,0,70,70,1,131071,2,0.9992,True,True,True
2298,0,78,78,2,-131072,3,0.99923,True,True,True
2316,0,68,68,0,131072,4,0.99551,True,True,True
2320,0,68,68,0,131072,1,0.99961,True,True,True
2321,0,71,71,1,131071,0,0.99879,True,True,True
2323,0,76,76,3,-131073,0,0.99973,True,True,True
2327,0,76,76,3,-131073,4,0.99916,True,True,True
2329,0,72,72,1,131071,4,0.99839,True,True,True
2332,0,69,69,0,131072,0,0.99997,True,True,True
2335,0,76,76,3,-131073,1,0.99905,True,True,True
2336,0,69,69,0,131072,0,0.99968,True,True,True
2338,0,80,80,2,-131072,1,0.99571,True,True,True
2339,0,76,76,3,-131073,1,0.99986,True,True,True
2340,0,69,69,0,131072,3,0.99995,True,True,True
2341,0,73,73,1,131071,2,0.99908,True,True,True
2343,0,76,76,3,-131073,1,0.99935,True,True,True
2350,0,80,80,2,-131072,2,0.99976,True,True,True
2352,0,69,69,0,131072,0,0.99675,True,True,True
2355,0,76,76,3,-131073,1,0.99939,True,True,True
2365,0,74,74,1,131071,2,0.99733,True,True,True
2367,0,76,76,3,-131073,0,0.99951,True,True,True
2374,0,81,81,2,-131072,1,0.99992,True,True,True
2378,0,81,81,2,-131072,3,0.9962,True,True,True
2385,0,75,75,1,131071,0,0.99735,True,True,True
2386,0,81,81,2,-131072,1,0.99196,True,True,True
2387,0,77,77,3,-131073,3,0.99982,True,True,True
2388,0,70,70,0,131072,1,0.99399,True,True,True
2391,0,77,77,3,-131073,5,0.9993,True,True,True
2392,0,70,70,0,131072,3,0.99965,True,True,True
2397,0,75,75,1,131071,2,0.99975,True,True,True
2400,0,70,70,0,131072,1,0.99513,True,True,True
2402,0,82,82,2,-131072,1,0.99377,True,True,True
2404,0,70,70,0,131072,4,0.99806,True,True,True
2405,0,75,75,1,131071,0,0.99705,True,True,True
2413,0,75,75,1,131071,2,0.99807,True,True,True
2419,0,78,78,3,-131073,3,0.99974,True,True,True
2422,0,83,83,2,-131072,3,0.99889,True,True,True
2423,0,78,78,3,-131073,1,0.99187,True,True,True
2424,0,71,71,0,131072,1,0.99983,True,True,True
2425,0,75,75,1,131071,1,0.99372,True,True,True
2428,0,71,71,0,131072,5,0.99992,True,True,True
2432,0,71,71,0,131072,0,0.99961,True,True,True
2434,0,83,83,2,-131072,0,0.99988,True,True,True
2438,0,83,83,2,-131072,4,0.99473,True,True,True
2441,0,76,76,1,131071,4,0.99833,True,True,True
2443,0,78,78,3,-131073,2,0.99969,True,True,True
2444,0,71,71,0,131072,3,0.99966,True,True,True
2445,0,76,76,1,131071,1,0.99921,True,True,True
2447,0,79,79,3,-131073,5,0.99985,True,True,True
2450,0,83,83,2,-131072,4,0.99912,True,True,True
2454,0,83,83,2,-131072,0,0.99708,True,True,True
2456,0,71,71,0,131072,0,0.99907,True,True,True
2459,0,79,79,3,-131073,1,0.99977,True,True,True
2460,0,71,71,0,131072,0,0.9999,True,True,True
2469,0,76,76,1,131071,1,0.99877,True,True,True
2471,0,79,79,3,-131073,1,0.99684,True,True,True
2474,0,84,84,2,-131072,1,0.99976,True,True,True
2475,0,79,79,3,-131073,0,0.99977,True,True,True
2477,0,77,77,1,131071,0,0.99429,True,True,True
2483,0,80,80,3,-131073,1,0.99987,True,True,True
2484,0,72,72,0,131072,3,0.99989,True,True,True
2485,0,77,77,1,131071,1,0.99725,True,True,True
2489,0,77,77,1,131071,1,0.99423,True,True,True
2491,0,80,80,3,-131073,1,0.99941,True,True,True
2492,0,72,72,0,131072,2,0.99991,True,True,True
2497,0,78,78,1,131071,4,0.99989,True,True,True
2504,0,72,72,0,131072,0,0.99967,True,True,True
2510,0,85,85,2,-131072,1,0.99702,True,True,True
2511,0,81,81,3,-131073,1,0.99908,True,True,True
2516,0,73,73,0,131072,3,0.99099,True,True,True
2519,0,81,81,3,-131073,2,0.99941,True,True,True
2520,0,73,73,0,131072,2,0.99997,True,True,True
2523,0,81,81,3,-131073,1,0.9999,True,True,True
2528,0,73,73,0,131072,0,0.99983,True,True,True
2529,0,79,79,1,131071,2,0.99984,True,True,True
2532,0,73,73,0,131072,3,0.99987,True,True,True
2534,0,87,87,2,-131072,0,0.99872,True,True,True
2536,0,73,73,0,131072,2,0.99668,True,True,True
2538,0,87,87,2,-131072,3,0.99113,True,True,True
2539,0,82,82,3,-131073,1,0.99966,True,True,True
2543,0,82,82,3,-131073,3,0.9995,True,True,True
2545,0,79,79,1,131071,1,0.9991,True,True,True
2549,0,79,79,1,131071,3,0.99766,True,True,True
2551,0,82,82,3,-131073,0,0.99981,True,True,True
2553,0,80,80,1,131071,5,0.99878,True,True,True
2555,0,82,82,3,-131073,7,0.99572,True,True,True
2559,0,82,82,3,-131073,4,0.99982,True,True,True
2562,0,89,89,2,-131072,2,0.99861,True,True,True
2566,0,89,89,2,-131072,0,0.99935,True,True,True
2571,0,82,82,3,-131073,0,0.9997,True,True,True
2575,0,83,83,3,-131073,0,0.9997,True,True,True
2576,0,76,76,0,131072,2,0.99949,True,True,True
2578,0,89,89,2,-131072,2,0.99855,True,True,True
2579,0,83,83,3,-131073,2,0.99959,True,True,True
2581,0,81,81,1,131071,1,0.9965,True,True,True
2586,0,90,90,2,-131072,1,0.99649,True,True,True
2596,0,76,76,0,131072,1,0.99974,True,True,True
2597,0,81,81,1,131071,1,0.99957,True,True,True
2598,0,90,90,2,-131072,1,0.99901,True,True,True
2599,0,84,84,3,-131073,2,0.99937,True,True,True
2600,0,76,76,0,131072,2,0.99883,True,True,True
2603,0,84,84,3,-131073,2,0.99979,True,True,True
2609,0,82,82,1,131071,0,0.99905,True,True,True
2610,0,91,91,2,-131072,3,0.99586,True,True,True
2612,0,76,76,0,131072,1,0.99993,True,True,True
2615,0,84,84,3,-131073,0,0.99989,True,True,True
2620,0,77,77,0,131072,1,0.99997,True,True,True
2625,0,83,83,1,131071,2,0.99798,True,True,True
2634,0,91,91,2,-131072,5,0.99186,True,True,True
2644,0,78,78,0,131072,1,0.99869,True,True,True
2648,0,78,78,0,131072,1,0.99794,True,True,True
2652,0,78,78,0,131072,1,0.9997,True,True,True
2653,0,83,83,1,131071,1,0.99928,True,True,True
2654,0,92,92,2,-131072,3,0.99802,True,True,True
2655,0,86,86,3,-131073,1,0.99998,True,True,True
2657,0,83,83,1,131071,3,0.99734,True,True,True
2660,0,78,78,0,131072,0,0.99997,True,True,True
2665,0,84,84,1,131071,1,0.99122,True,True,True
2679,0,86,86,3,-131073,3,0.99994,True,True,True
2682,0,92,92,2,-131072,2,0.99298,True,True,True
2684,0,79,79,0,131072,4,0.99925,True,True,True
2692,0,79,79,0,131072,1,0.99875,True,True,True
2694,0,93,93,2,-131072,2,0.99234,True,True,True
2698,0,93,93,2,-131072,4,0.99855,True,True,True
2701,0,85,85,1,131071,1,0.99546,True,True,True
2703,0,87,87,3,-131073,1,0.99957,True,True,True
2704,0,80,80,0,131072,1,0.99983,True,True,True
2710,0,93,93,2,-131072,4,0.99985,True,True,True
2715,0,87,87,3,-131073,1,0.997,True,True,True
2726,0,94,94,2,-131072,3,0.99987,True,True,True
2737,0,86,86,1,131071,2,0.99912,True,True,True
2738,0,94,94,2,-131072,3,0.99696,True,True,True
2739,0,88,88,3,-131073,2,0.99982,True,True,True
2740,0,81,81,0,131072,4,0.99994,True,True,True
2743,0,88,88,3,-131073,2,0.99993,True,True,True
2749,0,86,86,1,131071,2,0.99888,True,True,True
2754,0,95,95,2,-131072,3,0.99976,True,True,True
2756,0,82,82,0,131072,2,0.99993,True,True,True
2759,0,88,88,3,-131073,2,0.99991,True,True,True
2763,0,88,88,3,-131073,1,0.99967,True,True,True
2766,0,95,95,2,-131072,4,0.99752,True,True,True
2768,0,83,83,0,131072,6,0.9999,True,True,True
2772,0,83,83,0,131072,3,0.9998,True,True,True
2775,0,89,89,3,-131073,3,0.99975,True,True,True
2781,0,87,87,1,131071,2,0.99986,True,True,True
2784,0,83,83,0,131072,1,0.9968,True,True,True
2788,0,83,83,0,131072,5,0.99883,True,True,True
2791,0,89,89,3,-131073,0,0.99978,True,True,True
2794,0,96,96,2,-131072,2,0.99173,True,True,True
2796,0,83,83,0,131072,3,0.99932,True,True,True
2801,0,88,88,1,131071,0,0.99868,True,True,True
2806,0,96,96,2,-131072,0,0.99781,True,True,True
2807,0,90,90,3,-131073,2,0.99996,True,True,True
2809,0,88,88,1,131071,0,0.99743,True,True,True
2810,0,97,97,2,-131072,4,0.99702,True,True,True
2812,0,84,84,0,131072,3,0.99021,True,True,True
2816,0,84,84,0,131072,2,0.99997,True,True,True
2819,0,91,91,3,-131073,1,0.99991,True,True,True
2828,0,84,84,0,131072,2,0.99979,True,True,True
2830,0,97,97,2,-131072,3,0.9964,True,True,True
2833,0,89,89,1,131071,4,0.99581,True,True,True
2836,0,84,84,0,131072,2,0.99716,True,True,True
2838,0,98,98,2,-131072,2,0.99797,True,True,True
2840,0,84,84,0,131072,1,0.99985,True,True,True
2842,0,98,98,2,-131072,1,0.99895,True,True,True
2844,0,84,84,0,131072,2,0.99982,True,True,True
2846,0,98,98,2,-131072,0,0.99866,True,True,True
2848,0,84,84,0,131072,1,0.99989,True,True,True
2853,0,90,90,1,131071,2,0.99825,True,True,True
2854,0,98,98,2,-131072,3,0.99893,True,True,True
2855,0,92,92,3,-131073,1,0.99946,True,True,True
2857,0,90,90,1,131071,4,0.99922,True,True,True
2860,0,84,84,0,131072,1,0.99864,True,True,True
2863,0,93,93,3,-131073,2,0.99995,True,True,True
2868,0,84,84,0,131072,2,0.99983,True,True,True
2877,0,91,91,1,131071,3,0.99873,True,True,True
2886,0,100,100,2,-131072,1,0.99879,True,True,True
2887,0,94,94,3,-131073,3,0.99998,True,True,True
2888,0,85,85,0,131072,4,0.99882,True,True,True
2889,0,91,91,1,131071,1,0.9997,True,True,True
2894,0,100,100,2,-131072,0,0.99797,True,True,True
2896,0,85,85,0,131072,1,0.99121,True,True,True
2898,0,100,100,2,-131072,6,0.99579,True,True,True
2900,0,85,85,0,131072,3,0.99988,True,True,True
2904,0,85,85,0,131072,2,0.99923,True,True,True
2908,0,85,85,0,131072,0,0.99933,True,True,True
2910,0,100,100,2,-131072,3,0.99815,True,True,True
2915,0,95,95,3,-131073,0,0.99983,True,True,True
2916,0,86,86,0,131072,1,0.99974,True,True,True
2923,0,95,95,3,-131073,1,0.9998,True,True,True
2925,0,93,93,1,131071,2,0.99975,True,True,True
2932,0,88,88,0,131072,1,0.99207,True,True,True
2935,0,96,96,3,-131073,1,0.99934,True,True,True
2941,0,93,93,1,131071,4,0.99085,True,True,True
2947,0,96,96,3,-131073,5,0.9998,True,True,True
2951,0,96,96,3,-131073,1,0.99954,True,True,True
2953,0,93,93,1,131071,1,0.99459,True,True,True
2955,0,96,96,3,-131073,0,0.99719,True,True,True
2956,0,88,88,0,131072,1,0.99906,True,True,True
2957,0,93,93,1,131071,3,0.99718,True,True,True
2963,0,97,97,3,-131073,6,0.99948,True,True,True
2968,0,89,89,0,131072,3,0.99702,True,True,True
2979,0,97,97,3,-131073,3,0.99996,True,True,True
2983,0,98,98,3,-131073,1,0.99982,True,True,True
2984,0,89,89,0,131072,3,0.99375,True,True,True
2988,0,89,89,0,131072,2,0.99987,True,True,True
2989,0,94,94,1,131071,0,0.99975,True,True,True
2996,0,89,89,0,131072,4,0.99891,True,True,True
3002,0,103,103,2,-131072,2,0.99743,True,True,True
3003,0,98,98,3,-131073,1,0.99957,True,True,True
3004,0,90,90,0,131072,1,0.99953,True,True,True
3008,0,90,90,0,131072,1,0.99597,True,True,True
3009,0,95,95,1,131071,1,0.99934,True,True,True
3017,0,95,95,1,131071,3,0.99942,True,True,True
3023,0,99,99,3,-131073,2,0.9984,True,True,True
3028,0,90,90,0,131072,0,0.99981,True,True,True
3029,0,95,95,1,131071,1,0.99941,True,True,True
3031,0,99,99,3,-131073,1,0.99923,True,True,True
3032,0,90,90,0,131072,3,0.99994,True,True,True
3038,0,104,104,2,-131072,1,0.9983,True,True,True
3045,0,96,96,1,131071,2,0.99316,True,True,True
3048,0,91,91,0,131072,1,0.99992,True,True,True
3050,0,105,105,2,-131072,2,0.99674,True,True,True
3058,0,105,105,2,-131072,5,0.9982,True,True,True
3061,0,96,96,1,131071,0,0.99951,True,True,True
3064,0,91,91,0,131072,0,0.9998,True,True,True
3069,0,96,96,1,131071,3,0.99974,True,True,True
3072,0,92,92,0,131072,5,0.99996,True,True,True
3075,0,101,101,3,-131073,2,0.99894,True,True,True
3081,0,97,97,1,131071,0,0.99892,True,True,True
3085,0,97,97,1,131071,0,0.99398,True,True,True
3089,0,97,97,1,131071,3,0.99832,True,True,True
3090,0,106,106,2,-131072,1,0.99857,True,True,True
3091,0,101,101,3,-131073,2,0.99988,True,True,True
3095,0,101,101,3,-131073,4,0.99977,True,True,True
3098,0,107,107,2,-131072,1,0.99957,True,True,True
3100,0,92,92,0,131072,1,0.99969,True,True,True
3103,0,101,101,3,-131073,3,0.99516,True,True,True
3111,0,102,102,3,-131073,3,0.99482,True,True,True
3112,0,92,92,0,131072,4,0.99778,True,True,True
3114,0,107,107,2,-131072,3,0.99227,True,True,True
3122,0,107,107,2,-131072,1,0.99677,True,True,True
3124,0,93,93,0,131072,5,0.9996,True,True,True
3129,0,98,98,1,131071,0,0.99727,True,True,True
3135,0,102,102,3,-131073,0,0.99992,True,True,True
3136,0,93,93,0,131072,2,0.99884,True,True,True
3137,0,98,98,1,131071,1,0.99937,True,True,True
3139,0,103,103,3,-131073,2,0.99941,True,True,True
3142,0,108,108,2,-131072,1,0.99618,True,True,True
3147,0,103,103,3,-131073,2,0.99988,True,True,True
3148,0,94,94,0,131072,3,0.9996,True,True,True
3157,0,99,99,1,131071,1,0.99618,True,True,True
3158,0,109,109,2,-131072,2,0.99567,True,True,True
3166,0,109,109,2,-131072,1,0.99915,True,True,True
3168,0,95,95,0,131072,2,0.99959,True,True,True
3176,0,95,95,0,131072,1,0.99728,True,True,True
3181,0,100,100,1,131071,1,0.99899,True,True,True
3182,0,110,110,2,-131072,2,0.99675,True,True,True
3183,0,104,104,3,-131073,3,0.99841,True,True,True
3184,0,95,95,0,131072,1,0.99976,True,True,True
3190,0,110,110,2,-131072,2,0.99995,True,True,True
3191,0,105,105,3,-131073,0,0.99493,True,True,True
3192,0,95,95,0,131072,1,0.99922,True,True,True
3197,0,100,100,1,131071,1,0.99636,True,True,True
3199,0,105,105,3,-131073,0,0.99937,True,True,True
3201,0,100,100,1,131071,1,0.9993,True,True,True
3202,0,111,111,2,-131072,2,0.99882,True,True,True
3204,0,95,95,0,131072,1,0.99403,True,True,True
3209,0,101,101,1,131071,1,0.99937,True,True,True
3214,0,111,111,2,-131072,2,0.99154,True,True,True
3217,0,101,101,1,131071,0,0.99929,True,True,True
3219,0,107,107,3,-131073,3,0.99658,True,True,True
3221,0,101,101,1,131071,1,0.99542,True,True,True
3225,0,101,101,1,131071,1,0.99252,True,True,True
3227,0,107,107,3,-131073,1,0.99493,True,True,True
3230,0,112,112,2,-131072,1,0.99694,True,True,True
3231,0,107,107,3,-131073,1,0.99854,True,True,True
3233,0,101,101,1,131071,1,0.99647,True,True,True
3235,0,107,107,3,-131073,0,0.99853,True,True,True
3237,0,101,101,1,131071,3,0.99542,True,True,True
3242,0,112,112,2,-131072,3,0.99448,True,True,True
3244,0,96,96,0,131072,3,0.99973,True,True,True
3248,0,97,97,0,131072,2,0.99977,True,True,True
3250,0,112,112,2,-131072,2,0.99359,True,True,True
3253,0,102,102,1,131071,1,0.9986,True,True,True
3254,0,112,112,2,-131072,2,0.99858,True,True,True
3255,0,107,107,3,-131073,1,0.99853,True,True,True
3257,0,102,102,1,131071,4,0.99992,True,True,True
3261,0,102,102,1,131071,3,0.9999,True,True,True
3266,0,112,112,2,-131072,3,0.99566,True,True,True
3268,0,97,97,0,131072,3,0.99901,True,True,True
3278,0,113,113,2,-131072,1,0.99926,True,True,True
3279,0,108,108,3,-131073,1,0.99879,True,True,True
3280,0,98,98,0,131072,3,0.99898,True,True,True
3285,0,103,103,1,131071,1,0.99961,True,True,True
3287,0,108,108,3,-131073,3,0.99911,True,True,True
3288,0,98,98,0,131072,2,0.99908,True,True,True
3289,0,103,103,1,131071,1,0.996,True,True,True
3291,0,108,108,3,-131073,2,0.99989,True,True,True
3296,0,99,99,0,131072,3,0.99747,True,True,True
3300,0,99,99,0,131072,2,0.99945,True,True,True
3302,0,114,114,2,-131072,3,0.99815,True,True,True
3303,0,109,109,3,-131073,1,0.9999,True,True,True
3307,0,109,109,3,-131073,2,0.99989,True,True,True
3308,0,99,99,0,131072,0,0.99803,True,True,True
3311,0,109,109,3,-131073,5,0.99961,True,True,True
3312,0,99,99,0,131072,1,0.99023,True,True,True
3313,0,104,104,1,131071,1,0.99934,True,True,True
3321,0,104,104,1,131071,3,0.99753,True,True,True
3324,0,100,100,0,131072,1,0.99922,True,True,True
3325,0,104,104,1,131071,3,0.99511,True,True,True
3336,0,100,100,0,131072,3,0.99958,True,True,True
3338,0,116,116,2,-131072,2,0.99866,True,True,True
3344,0,100,100,0,131072,1,0.99904,True,True,True
3350,0,116,116,2,-131072,2,0.99451,True,True,True
3356,0,101,101,0,131072,1,0.99976,True,True,True
3359,0,110,110,3,-131073,4,0.99944,True,True,True
3363,0,111,111,3,-131073,1,0.99985,True,True,True
3364,0,101,101,0,131072,5,0.99783,True,True,True
3367,0,111,111,3,-131073,2,0.99991,True,True,True
3370,0,117,117,2,-131072,1,0.99934,True,True,True
3376,0,101,101,0,131072,2,0.99517,True,True,True
3379,0,112,112,3,-131073,2,0.99895,True,True,True
3382,0,117,117,2,-131072,1,0.99504,True,True,True
3388,0,102,102,0,131072,5,0.99707,True,True,True
3389,0,106,106,1,131071,0,0.99957,True,True,True
3391,0,112,112,3,-131073,3,0.99084,True,True,True
3396,0,102,102,0,131072,0,0.99982,True,True,True
3399,0,113,113,3,-131073,0,0.99898,True,True,True
3400,0,103,103,0,131072,1,0.99383,True,True,True
3403,0,113,113,3,-131073,2,0.99949,True,True,True
3405,0,107,107,1,131071,1,0.99723,True,True,True
3406,0,118,118,2,-131072,5,0.99239,True,True,True
3407,0,113,113,3,-131073,4,0.99611,True,True,True
3409,0,107,107,1,131071,1,0.99833,True,True,True
3412,0,104,104,0,131072,2,0.99992,True,True,True
3414,0,118,118,2,-131072,4,0.99885,True,True,True
3415,0,113,113,3,-131073,2,0.99978,True,True,True
3419,0,113,113,3,-131073,1,0.9988,True,True,True
3425,0,107,107,1,131071,1,0.99525,True,True,True
3434,0,119,119,2,-131072,3,0.99977,True,True,True
3439,0,114,114,3,-131073,1,0.99147,True,True,True
3442,0,119,119,2,-131072,0,0.99558,True,True,True
3443,0,114,114,3,-131073,4,0.99933,True,True,True
3449,0,108,108,1,131071,0,0.99742,True,True,True
3450,0,120,120,2,-131072,2,0.99886,True,True,True
